Número da contratação;Status da contratação;Situação da Execução;Título da contratação;Categoria da contratação;UASG Atual;Valor total da contratação;Data estimada para o início do processo de contratação;Data estimada para a conclusão do processo de contratação;Prazo estimado de duração do processo de contratação (dias);Área requisitante;Nº DFD;Prioridade;Nº do Item no DFD;Data da conclusão da Contratação no DFD;Classificação da Contratação;Código Classe/Grupo;Nome Classe/Grupo;Código PDM material;Nome do PDM material;Código material/serviço;Descrição material/serviço;Unidade Fornecimento;Valor Unitário;Quantidade;Valor Total
216/2025;Aprovada;;Aquisição de Móbiliários Planejados para as Copas e Salas de Convivências do Bloco O ;BENS;250110;520.000,00;31/01/2025;01/08/2025;182;SE.SAA.CGINFRA.COMAP;450/2024;Médio;1;01/08/2025;Serviço;873;SERVIÇOS DE INSTALAÇÃO(À EXCEÇÃO DA CONSTRUÇÃO);;;17302;INSTALAÇÃO E MONTAGEM - MÓVEIS / ARTEFATOS METÁLICOS;;2.600,00;200;520.000,00
195/2025;Aprovada;Preparação;Contratação de serviços de continuados de brigada de incêndio (bombeiro civil).;SERVICOS;250110;7.113.050,52;05/07/2024;01/01/2025;180;SAA.CGCON.DIFSEP;383/2024;Médio;1;01/01/2025;Serviço;852;SERVIÇOS DE INVESTIGAÇÃO E SEGURANÇA;;;25550;SERVIÇOS DE PREVENÇÃO COMBATE INCÊNDIO / BRIGADISTA;;592.754,21;12;7.113.050,52
194/2025;Aprovada;Preparação;Contratação de Comunicação Unificada (Serviço Telefônico Fixo Comutado, Serviço Móvel Pessoal ? SMP ;SERVICOS;250110;36.515.208,00;05/07/2024;01/01/2025;180;SAA.CGSA;368/2024;Médio;1;01/01/2025;Serviço;141;SERVIÇOS DE TELEFONIA  FIXA COMUTADA  (STFC),  TELECOMUNICA-ÇÕES MÓVEIS (SMP) E TELECOMUNICAÇÕES SATELITAIS;;;26107;ASSINATURA DE RAMAL TELEFONICO;;130;234.300,00;30.459.000,00
194/2025;Aprovada;Preparação;Contratação de Comunicação Unificada (Serviço Telefônico Fixo Comutado, Serviço Móvel Pessoal ? SMP ;SERVICOS;250110;36.515.208,00;05/07/2024;01/01/2025;180;SAA.CGSA;368/2024;Médio;2;01/01/2025;Serviço;141;SERVIÇOS DE TELEFONIA  FIXA COMUTADA  (STFC),  TELECOMUNICA-ÇÕES MÓVEIS (SMP) E TELECOMUNICAÇÕES SATELITAIS;;;26387;PACOTE DE SERVIÇOS SMP (VOZ, DADOS, SMS, ETC);;177,28;6.000,00;1.063.680,00
194/2025;Aprovada;Preparação;Contratação de Comunicação Unificada (Serviço Telefônico Fixo Comutado, Serviço Móvel Pessoal ? SMP ;SERVICOS;250110;36.515.208,00;05/07/2024;01/01/2025;180;SAA.CGSA;368/2024;Médio;3;01/01/2025;Serviço;141;SERVIÇOS DE TELEFONIA  FIXA COMUTADA  (STFC),  TELECOMUNICA-ÇÕES MÓVEIS (SMP) E TELECOMUNICAÇÕES SATELITAIS;;;26387;PACOTE DE SERVIÇOS SMP (VOZ, DADOS, SMS, ETC);;214,8;22.200,00;4.768.560,00
194/2025;Aprovada;Preparação;Contratação de Comunicação Unificada (Serviço Telefônico Fixo Comutado, Serviço Móvel Pessoal ? SMP ;SERVICOS;250110;36.515.208,00;05/07/2024;01/01/2025;180;SAA.CGSA;368/2024;Médio;4;01/01/2025;Serviço;141;SERVIÇOS DE TELEFONIA  FIXA COMUTADA  (STFC),  TELECOMUNICA-ÇÕES MÓVEIS (SMP) E TELECOMUNICAÇÕES SATELITAIS;;;26387;PACOTE DE SERVIÇOS SMP (VOZ, DADOS, SMS, ETC);;214,8;60;12.888,00
194/2025;Aprovada;Preparação;Contratação de Comunicação Unificada (Serviço Telefônico Fixo Comutado, Serviço Móvel Pessoal ? SMP ;SERVICOS;250110;36.515.208,00;05/07/2024;01/01/2025;180;SAA.CGSA;368/2024;Médio;5;01/01/2025;Serviço;141;SERVIÇOS DE TELEFONIA  FIXA COMUTADA  (STFC),  TELECOMUNICA-ÇÕES MÓVEIS (SMP) E TELECOMUNICAÇÕES SATELITAIS;;;26158;CHAMADAS INTERNACIONAIS (LDI-STFC-FF) - ORIGEM FIXO;;0,87;180.000,00;156.600,00
194/2025;Aprovada;Preparação;Contratação de Comunicação Unificada (Serviço Telefônico Fixo Comutado, Serviço Móvel Pessoal ? SMP ;SERVICOS;250110;36.515.208,00;05/07/2024;01/01/2025;180;SAA.CGSA;368/2024;Médio;6;01/01/2025;Serviço;141;SERVIÇOS DE TELEFONIA  FIXA COMUTADA  (STFC),  TELECOMUNICA-ÇÕES MÓVEIS (SMP) E TELECOMUNICAÇÕES SATELITAIS;;;26212;DISCAGEM DIRETA GRATUITA (DDG) - FIXO LOCAL;;0,01;162.000,00;1.620,00
194/2025;Aprovada;Preparação;Contratação de Comunicação Unificada (Serviço Telefônico Fixo Comutado, Serviço Móvel Pessoal ? SMP ;SERVICOS;250110;36.515.208,00;05/07/2024;01/01/2025;180;SAA.CGSA;368/2024;Médio;7;01/01/2025;Serviço;141;SERVIÇOS DE TELEFONIA  FIXA COMUTADA  (STFC),  TELECOMUNICA-ÇÕES MÓVEIS (SMP) E TELECOMUNICAÇÕES SATELITAIS;;;26220;DISCAGEM DIRETA GRATUITA (DDG) - FIXO INTER-ESTADUAL;;0,03;162.000,00;4.860,00
194/2025;Aprovada;Preparação;Contratação de Comunicação Unificada (Serviço Telefônico Fixo Comutado, Serviço Móvel Pessoal ? SMP ;SERVICOS;250110;36.515.208,00;05/07/2024;01/01/2025;180;SAA.CGSA;368/2024;Médio;8;01/01/2025;Serviço;141;SERVIÇOS DE TELEFONIA  FIXA COMUTADA  (STFC),  TELECOMUNICA-ÇÕES MÓVEIS (SMP) E TELECOMUNICAÇÕES SATELITAIS;;;26204;ASSINATURA DO SERVIÇO DE DISCAGEM DIRETA GRATUITA (DDG);;800;60;48.000,00
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;1;31/01/2025;Material;7330;UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA;1060;FORMA;441317;ALTURA: 5, APLICAÇÃO: GELO, COMPRIMENTO: 20, FORMATO: RETANGULAR, LARGURA: 10, MATERIAL: PLÁSTICO;UN;6;312;1.872,00
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;2;31/01/2025;Material;7330;UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA;5282;COADOR CAFÉ;259473;APLICAÇÃO: MÁQUINA DE CAFÉ INDUSTRIAL, CAPACIDADE: 2, CARACTERÍSTICAS ADICIONAIS: SEM CABO, MATERIAL: FLANELA, TAMANHO: GRANDE, DIÂMETRO BOCA: 30, COMPRIMENTO: 25;UN;35,12;312;10.957,44
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;3;31/01/2025;Material;7340;CUTELARIA E TALHERES;5362;COLHER;343645;APLICAÇÃO: CAFÉ, COMPRIMENTO: 9,20, MATERIAL CABO: AÇO INOXIDÁVEL, MATERIAL CORPO: AÇO INOXIDÁVEL;CJ;2,75;520;1.430,00
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;4;31/01/2025;Material;7340;CUTELARIA E TALHERES;5362;COLHER;379339;APLICAÇÃO: CHÁ, CARACTERÍSTICAS ADICIONAIS: ESTRUTURA INTEIRIÇA, SEM EMENDAS, COMPRIMENTO: 12, MATERIAL CABO: AÇO INOXIDÁVEL AISI 304, MATERIAL CORPO: AÇO INOXIDÁVEL AISI 304;CJ;4;312;1.248,00
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;5;31/01/2025;Material;7350;LOUÇA E ARTIGOS DE MESA;1080;COPO;419317;CAPACIDADE: 300, CARACTERÍSTICAS ADICIONAIS: LISO, INCOLOR, TRANSPARENTE E CILÍNDRICO, MATERIAL: VIDRO;C;9,37;5.741,00;53.793,17
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;6;31/01/2025;Material;7330;UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA;1115;GARRAFA TÉRMICA;364042;CAPACIDADE: 1, CARACTERÍSTICAS ADICIONAIS: COM ALÇA E TAMPA (TIPO ROLHA) ROSCÁVEL, COR: PRETA, MATERIAL: PLÁSTICO;UN;41,73;624;26.039,52
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;7;31/01/2025;Material;7330;UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA;1115;GARRAFA TÉRMICA;385399;CAPACIDADE: 1,80, CARACTERÍSTICAS ADICIONAIS: COM TAMPA EM PRESSÃO E AMPOLA EM VIDRO, COR: PRETA, MATERIAL: PLÁSTICO RESISTENTE;UN;91,24;312;28.466,88
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;8;31/01/2025;Material;7330;UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA;1287;JARRA;428385;APLICAÇÃO: COPA E COZINHA, CAPACIDADE: 2, MATERIAL: AÇO INOXIDÁVEL, MODELO: COM TAMPA E ALÇA;UN;83,19;125;10.398,75
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;9;31/01/2025;Material;7330;UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA;1287;JARRA;424327;ALTURA: 22, CAPACIDADE: 2, DIÂMETRO INFERIOR: 13, MATERIAL: POLIPROPILENO, MODELO: COM TAMPA E GRADUADA;UN;20,32;520;10.566,40
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;10;31/01/2025;Material;7350;LOUÇA E ARTIGOS DE MESA;1154;XÍCARA;220126;CAPACIDADE: 200, CARACTERÍSTICAS ADICIONAIS: COM PIRES, COR: BRANCA, MATERIAL: PORCELANA, TIPO: CHÁ;UN;22,39;208;4.657,12
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;11;31/01/2025;Material;7350;LOUÇA E ARTIGOS DE MESA;1154;XÍCARA;347650;CAPACIDADE: 50, CARACTERÍSTICAS ADICIONAIS: COM PIRES, COR: BRANCA, MATERIAL: LOUÇA, TIPO: CAFÉ;UN;14,87;520;7.732,40
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;12;31/01/2025;Material;7350;LOUÇA E ARTIGOS DE MESA;1077;AÇUCAREIRO;393509;CAPACIDADE: 350, CARACTERÍSTICAS ADICIONAIS: COM TAMPA E COLHER EM AÇO INOXIDÁVEL, MATERIAL: AÇO INOXIDÁVEL;UN;29,88;125;3.735,00
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;393/2024;Baixo;13;31/01/2025;Material;7330;UTENSÍLIOS E FERRAMENTAS MANUAIS DE COZINHA;1117;BULE;294605;CAPACIDADE: 0,50, CARACTERÍSTICAS ADICIONAIS: COM TAMPA, FINALIDADE: CAFÉ / CHÁ, MATERIAL: AÇO INOXIDÁVEL;UN;47,02;125;5.877,50
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;1;31/01/2025;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;2166;ÁGUA SANITÁRIA;310507;COMPOSIÇÃO QUÍMICA: HIPOCLORITO DE SÓDIO, HIDRÓXIDO DE SÓDIO, CLORETO, COR: INCOLOR, TIPO: COMUM, APLICAÇÃO: LAVAGEM E ALVEJANTE DE ROUPAS, BANHEIRAS, PIAS,;FR;3,04;745;2.264,80
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;2;31/01/2025;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;715;ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES;429225;CARACTERÍSTICAS ADICIONAIS: GEL, CONCENTRAÇÃO: 70%, TIPO: ETÍLICO HIDRATADO;BOL;9,05;745;6.742,25
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;3;31/01/2025;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;715;ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES;481012;APLICAÇÃO: LIMPEZA, CARACTERÍSTICAS ADICIONAIS: LÍQUIDO, CONCENTRAÇÃO: 70%, TIPO: ETÍLICO;BOL;7,02;1.180,00;8.283,60
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;4;31/01/2025;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;6136;DETERGENTE;226698;APLICAÇÃO: REMOÇÃO DE GORDURAS DE LOUÇAS, TALHERES E PANELAS, AROMA: NEUTRO, CARACTERÍSTICAS ADICIONAIS: CONTÉM TENSOATIVO BIODEGRADÁVEL, COMPONENTE ATIVO: LINEAR ALQUIBENZENO SULFONATO DE SÓDIO, COMPOSIÇÃO: TESOATIVOS ANIÔNICOS, COADJUVANTE, PRESERVANTES,;BOM;2,44;2.200,00;5.368,00
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;5;31/01/2025;Material;7920;VASSOURAS, ESCOVAS, RODOS, ESPONJAS E ESFREGÕES;7042;ESPONJA LIMPEZA;373481;APLICAÇÃO: UTENSÍLIOS E LIMPEZA EM GERAL, CARACTERÍSTICAS ADICIONAIS: TEXTURA MACIA E ISENTA DE SINAIS DE OXIDAÇÃO, COMPRIMENTO MÍNIMO: 100, FORMATO: RETANGULAR, LARGURA MÍNIMA: 50, MATERIAL: LÃ DE AÇO CARBONO;EMB;2;740;1.480,00
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;6;31/01/2025;Material;7920;VASSOURAS, ESCOVAS, RODOS, ESPONJAS E ESFREGÕES;7042;ESPONJA LIMPEZA;419326;ABRASIVIDADE: MÍNIMA / MÉDIA, APLICAÇÃO: UTENSÍLIOS E LIMPEZA EM GERAL, CARACTERÍSTICAS ADICIONAIS: DUPLA FACE, COMPRIMENTO MÍNIMO: 110, ESPESSURA MÍNIMA: 20, FORMATO: RETANGULAR, LARGURA MÍNIMA: 75, MATERIAL: ESPUMA / NYLON;EMB;1,05;2.200,00;2.310,00
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;7;31/01/2025;Material;7210;UTENSÍLIOS DOMÉSTICOS;10341;PANO PRATO;418506;CARACTERÍSTICAS ADICIONAIS: ABSORVENTE/LAVÁVEL E DURÁVEL, COMPRIMENTO: 71, COR: BRANCA, LARGURA: 48, MATERIAL: ALGODÃO ALVEJADO;PCT;5,03;374;1.881,22
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;8;31/01/2025;Material;7920;VASSOURAS, ESCOVAS, RODOS, ESPONJAS E ESFREGÕES;10344;PANO LIMPEZA;396308;CARACTERÍSTICAS ADICIONAIS: CHÃO, COMPRIMENTO: 70, COR: BRANCA, LARGURA: 50, MATERIAL: 100% ALGODÃO;BOB;4;374;1.496,00
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;9;31/01/2025;Material;7920;VASSOURAS, ESCOVAS, RODOS, ESPONJAS E ESFREGÕES;10344;PANO LIMPEZA;410455;APLICAÇÃO: USO GERAL, COMPRIMENTO: 60, LARGURA: 33, MATERIAL: 100% EM FIBRA DE VISCOSE, LÁTEX SINTÉTICO;BOB;5,94;1.320,00;7.840,80
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;10;31/01/2025;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;11865;SABÃO PÓ;332971;ASPECTO FÍSICO: PÓ, CARACTERÍSTICAS ADICIONAIS: BIODEGRADÁVEL, COMPOSIÇÃO: CARBONATOS,SILICATOS, FOSFATOS,TENSOATIVOS NÃO IÔ-;CX;7,09;748;5.303,32
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;11;31/01/2025;Material;6850;ESPECIALIDADES QUÍMICAS DIVERSAS;5266;SOLUÇÃO LIMPEZA;363788;APLICAÇÃO: LIMPEZA EM GERAL, COMPOSIÇÃO BÁSICA: LINEAR ALQUIL BENZENO, SULFONATO DE SÓDIO, TENSOA, FINALIDADE: LIMPEZA E DESOXIDAÇÃO DE METAIS;EMB;2,89;748;2.161,72
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;12;31/01/2025;Material;9999;ITENS DIVERSOS;13530;REFIL;340311;APLICAÇÃO: FILTRO SOFT BY EVEREST, MATERIAL: CARVÃO ATIVADO;UN;59,45;20;1.189,00
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;13;31/01/2025;Material;7350;LOUÇA E ARTIGOS DE MESA;5849;COPO DESCARTÁVEL;419219;APLICAÇÃO: LÍQUIDOS FRIOS E QUENTES, CAPACIDADE: 200, CARACTERÍSTICAS ADICIONAIS: ATÓXICO, DE ACORDO C/ NORMA ABNT, NBR 14865, COR: BRANCO, MATERIAL: POLIPROPILENO;C;5,2;7.500,00;39.000,00
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;14;31/01/2025;Material;7350;LOUÇA E ARTIGOS DE MESA;5849;COPO DESCARTÁVEL;612246;APLICAÇÃO: LÍQUIDOS FRIOS E QUENTES, CAPACIDADE: 50, CARACTERÍSTICAS ADICIONAIS: ATÓXICO E BIODEGRADÁVEL, MATERIAL: POLIPROPILENO;C;3,04;9.000,00;27.360,00
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;15;31/01/2025;Material;8540;ARTIGOS DE PAPEL PARA HIGIENE;8122;GUARDANAPO DE PAPEL;231464;COMPRIMENTO: 30, COR: BRANCA, LARGURA: 33, MATERIAL: CELULOSE, TIPO FOLHAS: SIMPLES;CX;2,36;740;1.746,40
193/2025;Aprovada;;Aquisição de materiais de copa - UTENSILIOS;BENS;250110;285.701,09;02/08/2024;31/01/2025;182;SAA.CGSA;394/2024;Baixo;16;31/01/2025;Material;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;11863;SABÃO BARRA;298406;CARACTERÍSTICAS ADICIONAIS: 1ª QUALIDADE, COMPOSIÇÃO BÁSICA: SABÃO GLICERINADO, TIPO: NEUTRO;BR;3,02;1.490,00;4.499,80
187/2025;Aprovada;;Serviço de retrofit do Complexo do Almoxarifado Central, situado no SIA Trecho 4 ;SERVICOS;250110;1.350.000,00;03/04/2025;30/09/2025;180;SAA.CGINFRA;371/2024;Baixo;1;30/09/2025;Serviço;833;SERVIÇOS DE ENGENHARIA;;;20060;ELABORAÇÃO / ANÁLISE PROJETO - ENGENHARIA;;1.350.000,00;1;1.350.000,00
172/2025;Aprovada;Preparação;Concurso público nacional para seleção de três objetos que comporão o Memorial da COVID-19 ;SERVICOS;250110;1.500.000,00;20/06/2025;17/12/2025;180;SAA.CGDI.DCCMS;353/2024;Baixo;1;31/12/2025;Serviço;962;SERVIÇOS DE PROMOÇÃO E APRESENTAÇÃO RELACIONADOS AS ARTES CÊNICAS E OUTROS ESPETÁCULOS AO VIVO;;;12610;REALIZAÇÃO DE SHOWS / CONCURSOS / ARTÍSTICOS / CULTURAIS;;1.500.000,00;1;1.500.000,00
169/2025;Aprovada;;Serviço de planejamento, organização e execução de atividade esportiva (corrida/caminhada);SERVICOS;250110;200.000,00;05/02/2025;04/08/2025;180;SAA.COGEP.COASS;283/2024;Médio;1;01/08/2025;Serviço;839;OUTROS SERVIÇOS DE NEGÓCIOS, TÉCNICOS E PROFISSIONAIS;;;18449;PLANEJAMENTO / ORGANIZAÇÃO / EXECUÇÃO / ARBITRAGEM / ATIVIDADES LÚDICAS / DESPORTIVAS / RECREATIVAS / COLÔNIA DE FÉRIAS;;200.000,00;1;200.000,00
278/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Estratégia, Projetos e Processos;SERVICOS;250110;30.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;510/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;10;30.000,00
276/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Estratégia;SERVICOS;250110;90.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;508/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;30;90.000,00
275/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Epidemiologia;SERVICOS;250110;3.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;507/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;1;3.000,00
274/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Epidemiologia;SERVICOS;250110;6.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;506/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;2;6.000,00
249/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Auditoria;SERVICOS;250110;45.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;481/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;15;45.000,00
270/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Comunicação;SERVICOS;250110;6.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;502/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;2;6.000,00
269/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Comunicação;SERVICOS;250110;6.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;501/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;2;6.000,00
268/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Comunicação;SERVICOS;250110;9.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;500/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;3;9.000,00
267/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Comunicação;SERVICOS;250110;15.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;499/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;5;15.000,00
266/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Comunicação;SERVICOS;250110;18.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;498/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;6;18.000,00
264/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Comunicação;SERVICOS;250110;45.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;496/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;15;45.000,00
263/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Comunicação;SERVICOS;250110;60.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;495/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;20;60.000,00
261/2025;Aprovada;;Contratar vagas em ações de desenvolvimento relacionadas ao Tema Ciências Contábeis;SERVICOS;250110;6.000,00;04/07/2025;31/12/2025;180;SAA.COGEP.CODEP;493/2024;Baixo;1;31/12/2025;Serviço;929;OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO;;;21172;TREINAMENTO QUALIFICAÇÃO PROFISSIONAL;;3.000,00;2;6.000,00
